collection__uuid,artifact__title,artifact__summary,artifact__type,artifact__date_published,artifact__date_published_year,artifact__date_circa,artifact__uri,artifact__people__author,artifact__people__editor,file__url,file__language,file__pages
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Proposed amendments to the Workplaces Relations Amendment (Work Choices) Bill 2005,,report,2005-11-01,,,http://library.bsl.org.au/showitem.php?handle=1/5865,,,http://library.bsl.org.au/showitem.php?handle=1/5865,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Submission to the Australian National Contact Point for the OECD Guidelines for Multinational Enterprises concerning Global Solutions Limited (Australia) Pty Ltd,,report,2005-09-01,,,http://library.bsl.org.au/showitem.php?handle=1/5813,,,http://library.bsl.org.au/showitem.php?handle=1/5813,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Submission to the Consumer Credit Code review,,report,2005-09-01,,,http://library.bsl.org.au/showitem.php?handle=1/5806,,,http://library.bsl.org.au/showitem.php?handle=1/5806,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Comments on the Exposure Draft of Employment and Related Services,,report,2005-09-01,,,http://library.bsl.org.au/showitem.php?handle=1/5903,,,http://library.bsl.org.au/showitem.php?handle=1/5903,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,The Brotherhood's Social Barometer: monitoring children's chances,"In this first issue of the Social Barometer series, the Brotherhood of St. Laurence seeks to add to the literature highlighting the disadvantages facing some of Australia’s children.",report,,2005,,https://www.bsl.org.au/research/publications/the-brotherhoods-social-barometer-monitoring-childrens-chances/,Rosanna Scutella|Paul Smyth,,http://library.bsl.org.au/showitem.php?handle=1/6096,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,A positive influence: equipping parents to support young people's career transitions,This is the final evaluation of PACTS (Parents As Career Transition Supports).,report,,2006,,https://www.bsl.org.au/research/publications/a-positive-influence-equipping-parents-to-support-young-peoples-career-transitions/,Lois Bedson|Daniel Perkins,,http://library.bsl.org.au/showitem.php?handle=1/6082,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Innovative community responses in overcoming barriers to unemployment,"This report, prepared for the Department of Victorian Communities, comprises four case studies on local innovative approaches to employment support in disadvantaged communities.",report,,2005,,https://www.bsl.org.au/research/publications/innovative-community-responses-in-overcoming-barriers-to-unemployment/,Stephen Ziguras|Jacinda Kleidon,,http://library.bsl.org.au/showitem.php?handle=1/6068,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Spiritual care and spiritual poverty in aged care: an investigation into current models of spiritual care in high and low care residential aged care facilities and implications,"This report identifies current models and practices of spiritual care in a range of high and low-care aged care settings in Melbourne, and considers the implications for best practice in intentional, integrated and holistic spiritual care.",report,,2005,,https://www.bsl.org.au/research/publications/spiritual-care-and-spiritual-poverty-in-aged-care-an-investigation-into-current-models-of-spiritual-care-in-high-and-low-care-residential-aged-care-facilities-and-implications/,Joanne Hall|Pia Sim,,http://library.bsl.org.au/showitem.php?handle=1/6035,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Corporate responsibility and triple bottom line reporting: submission to the Parliamentary Joint Committee on Corporations and Financial Services,,report,2005-09-01,,,http://library.bsl.org.au/showitem.php?handle=1/5904,,,http://library.bsl.org.au/showitem.php?handle=1/5904,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Submission to the Senate Legal and Constitutional Committee's Inquiry into the administration and operation of the Migration Act 1958,,report,2005-09-01,,,http://library.bsl.org.au/showitem.php?handle=1/5966,,,http://library.bsl.org.au/showitem.php?handle=1/5966,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Submission to the Productivity Commission on the health workforce,,report,2005-07-01,,,http://library.bsl.org.au/showitem.php?handle=1/5978,,,http://library.bsl.org.au/showitem.php?handle=1/5978,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,"Submission to the Inquiry into skills recognition, upgrading and licensing (Joint Committee on Migration)",,report,2005-06-01,,,http://library.bsl.org.au/showitem.php?handle=1/5874,,,http://library.bsl.org.au/showitem.php?handle=1/5874,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Education and social inclusion: submission to the Victorian Government's Review of Education and Training Legislation,,report,2005-05-01,,,http://library.bsl.org.au/showitem.php?handle=1/5864,,,http://library.bsl.org.au/showitem.php?handle=1/5864,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Submission to Senate Select Committee on Mental Health,,report,2005-04-01,,,http://library.bsl.org.au/showitem.php?handle=1/5885,,,http://library.bsl.org.au/showitem.php?handle=1/5885,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Social exclusion in Boroondara,"This study attempts to quantify the problem of children growing up in poverty in Boroondara, a local government area in Melbourne’s eastern suburbs.",report,,2005,,https://www.bsl.org.au/research/publications/social-exclusion-in-boroondara/,"Janet Stanley, Cassandra Eadie|Carole Baker",,http://library.bsl.org.au/showitem.php?handle=1/6160,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Personal Support Programme evaluation: interim report,The aim of this study is to evaluate how well the Personal Support Programme (PSP) enables people with multiple non-vocational barriers to achieve economic and/or social outcomes.,report,,2005,,https://www.bsl.org.au/research/publications/personal-support-programme-evaluation-interim-report/,Daniel Perkins,,http://library.bsl.org.au/showitem.php?handle=1/6197,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Social exclusion among older people: a preliminary study from inner city Melbourne,The authors interviewed twelve BSL clients in three small focus groups in order to identify themes for further investigation of the nature and dimensions of social exclusion affecting older Australians.,report,,2005,,https://www.bsl.org.au/research/publications/social-exclusion-among-older-people-a-preliminary-study-from-inner-city-melbourne/,Catherine Waterhouse|Philippa Angley,,http://library.bsl.org.au/showitem.php?handle=1/6137,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Job Network frontline staff survey: preliminary findings,Jobs Australia and the Brotherhood of St. Laurence commissioned AC Nielsen to undertake a survey of frontline staff working in the Job Network in order to gather information about the current operation of the Job Network system.,report,,2005,,https://www.bsl.org.au/research/publications/job-network-frontline-staff-survey-preliminary-findings/,The Brotherhood of St. Laurence,,http://library.bsl.org.au/showitem.php?handle=1/6034,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Submission to Human Rights and Equal Opportunity Commission National Inquiry into Employment and Disability,,report,2005-04-01,,,http://library.bsl.org.au/showitem.php?handle=1/5859,,,http://library.bsl.org.au/showitem.php?handle=1/5859,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Response to DEWR discussion paper on Disability Open Employment services,,report,2005-02-01,,,http://library.bsl.org.au/showitem.php?handle=1/5919,,,http://library.bsl.org.au/showitem.php?handle=1/5919,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Economic implications for an ageing Australia: submission to the Productivity Commission,,report,2004-09-01,,,http://library.bsl.org.au/showitem.php?handle=1/5898,,,http://library.bsl.org.au/showitem.php?handle=1/5898,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Who's going to care? Informal care and an ageing population,"The Brotherhood of St. Laurence and The Myer Foundation supported this research into the future demand and supply of informal care for older Australians, prepared for Carers Australia by NATSEM, University of Canberra.",report,,2004,,https://www.bsl.org.au/research/publications/whos-going-to-care-informal-care-and-an-ageing-population/,"Richard Percival|Simon Kelly, NATSEM",,http://library.bsl.org.au/showitem.php?handle=1/6028,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Rent Deduction Service: evaluation of March 2003 changes,BSL undertook an evaluation for the Office of Housing analysing changes made in March 2003 to better support public housing tenants with complex needs and people who were struggling to pay their rent.,report,,2005,,https://www.bsl.org.au/research/publications/rent-deduction-service-evaluation-of-march-2003-changes/,Sue Humphries|Sally Jope,,http://library.bsl.org.au/showitem.php?handle=1/6044,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,A social agenda for equity and efficiency,"This working paper suggests that social reformers might need to reframe and repackage their policies
in such a way as to alleviate the concerns about economic costs and welfare dependency.",report,,2004,,https://www.bsl.org.au/research/publications/a-social-agenda-for-equity-and-efficiency/,Fred Argy,,http://library.bsl.org.au/showitem.php?handle=1/568,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Refugees and the labour market: looking for cost-effective models of assistance,"While Commonwealth-funded settlement services for refugees stop short of employment assistance, mainstream employment programs are generally not equipped to address the particular and complex needs of refugees.",report,,2004,,https://www.bsl.org.au/research/publications/refugees-and-the-labour-market-looking-for-cost-effective-models-of-assistance/,"Louise Kyle, Fiona Macdonald, James Doughney|Joanne Pyke",,http://library.bsl.org.au/showitem.php?handle=1/6121,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Refugees and regional settlement: balancing priorities,"This report presents the findings of an exploratory study of the settlement experiences of two recent refugee groups (Iraqi and Sudanese) in regional Victoria (Shepparton, Colac and Warrnambool) and the factors that promote successful settlement.",report,,2005,,https://www.bsl.org.au/research/publications/refugees-and-regional-settlement-balancing-priorities/,Janet Taylor|Dayane Stanovic,,http://library.bsl.org.au/showitem.php?handle=1/6166,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Supporting young people’s career transition choices: the role of parents – interim evaluation,"This is the interim report of an evaluation of BSL's Parents As Career Transition Supports (PACTS) project, a DEST-funded pilot project running in schools on the Mornington Peninsula.",report,,2005,,https://www.bsl.org.au/research/publications/supporting-young-peoples-career-transition-choices-the-role-of-parents-interim-evaluation/,Daniel Perkins|Carol Peterson,,http://library.bsl.org.au/showitem.php?handle=1/6125,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Helping local people get jobs: insights from the Brotherhood of St. Laurence experience in Fitzroy and Collingwood,This report briefly describes the Brotherhood of St. Laurence’s work to assist long-term unemployed residents of two inner city housing estates to gain employment.,report,,2004,,https://www.bsl.org.au/research/publications/helping-local-people-get-jobs-insights-from-the-brotherhood-of-st-laurence-experience-in-fitzroy-and-collingwood/,"Pam Temby, George Housakos|Stephen Ziguras",,http://library.bsl.org.au/showitem.php?handle=1/6089,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Response to Community Development Finance - a discussion paper,,report,2004-07-01,,,http://library.bsl.org.au/showitem.php?handle=1/5887,,,http://library.bsl.org.au/showitem.php?handle=1/5887,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,"Response to Australian consumers and money, a discussion paper by the Consumer and Financial Literacy Taskforce",,report,2004-07-01,,,http://library.bsl.org.au/showitem.php?handle=1/5941,,,http://library.bsl.org.au/showitem.php?handle=1/5941,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,2004 federal election: Brotherhood of St Laurence call to the parties,,report,2004-07-01,,,http://library.bsl.org.au/showitem.php?handle=1/5963,,,http://library.bsl.org.au/showitem.php?handle=1/5963,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,"Submission to the Senate Employment, Workplace Relations and Education References Committee Inquiry into student income support",,report,2004-06-01,,,http://library.bsl.org.au/showitem.php?handle=1/5821,,,http://library.bsl.org.au/showitem.php?handle=1/5821,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Joint submission to the Essential Services Commission Review of the effectiveness of retail competition in gas and electricity (with Fitzroy and Carlton Community Credit Cooperative),,report,2004-04-01,,,http://library.bsl.org.au/showitem.php?handle=1/5911,,,http://library.bsl.org.au/showitem.php?handle=1/5911,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Submission to the OECD Steering Committee on draft Corporate Governance Principles,,report,2004-02-01,,,http://library.bsl.org.au/showitem.php?handle=1/5856,,,http://library.bsl.org.au/showitem.php?handle=1/5856,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Submission in response to Productivity Commission First Home Ownershop Discussion Draft,,report,2004-02-01,,,http://library.bsl.org.au/showitem.php?handle=1/5925,,,http://library.bsl.org.au/showitem.php?handle=1/5925,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Early days much promise: an evaluation of the Home Instruction Program for Parents of Preschool Youngsters (HIPPY) in Australia,"This paper reports the evaluation of a program designed to improve children’s educational attainment and self-esteem in the early years of school, by equipping and supporting parents to undertake lessons with their four and five-year-old children at home.",report,,2003,,https://www.bsl.org.au/research/publications/early-days-much-promise-an-evaluation-of-the-home-instruction-program-for-parents-of-preschool-youngsters-hippy-in-australia/,Tim Gilley,,http://library.bsl.org.au/showitem.php?handle=1/6188,,
